"Aaron Judge_NYY","AJ Pollock_ARI","Paul Goldschmidt_ARI","Jake Lamb_ARI","JD Martinez_ARI","David Peralta_ARI","Freddie Freeman_ATL","Mookie Betts_BOS","Andrew McCutchen_PIT","Brett Gardner_NYY","Didi Gregorius_NYY","Gary Sanchez_NYY","Dustin Pedroia_BOS","Josh Bell_PIT","Gregor Blanco_ARI","Starling Marte_PIT","Joey Votto_CIN","Yasmany Tomas_ARI","Andrew Benintendi_BOS","Buster Posey_SF","Matt Holliday_NYY","Chase Headley_NYY","Zack Cozart_CIN","Starlin Castro_NYY","Adam Duvall_CIN","Hanley Ramirez_BOS","Ender Inciarte_ATL","Josh Harrison_PIT","Todd Frazier_NYY","Gregory Polanco_PIT","Billy Hamilton_CIN","Scooter Gennett_CIN","Clint Frazier_NYY","Robinson Cano_SEA","Xander Bogaerts_BOS","Daniel Descalso_ARI","Matt Adams_ATL","Eduardo Nunez_SF","Adam Frazier_PIT","Aaron Hicks_NYY","Eugenio Suarez_CIN","Nelson Cruz_SEA","Jackie Bradley_BOS","Brandon Phillips_ATL","Johan Camargo_ATL","Denard Span_SF","David Freese_PIT","Jean Segura_SEA","Kyle Seager_SEA","Ben Gamel_SEA","Nick Markakis_ATL","Matt Kemp_ATL","Jeremy Hazelbaker_ARI","Nick Ahmed_ARI","Adonis Garcia_ATL","Brandon Belt_SF","Greg Bird_NYY","Chris Young_BOS","Mitch Moreland_BOS","Chris Iannetta_ARI","Chris Herrmann_ARI","Rey Fuentes_ARI","Danny Santana_ATL","Brandon Drury_ARI","Hunter Pence_SF","Jordy Mercer_PIT","Jacoby Ellsbury_NYY","Scott Schebler_CIN","Tyler Flowers_ATL","Chris Owings_ARI","Ketel Marte_ARI","Brandon Crawford_SF","Mason Williams_NYY","Tyler Austin_NYY","Miguel Andujar_NYY","Kurt Suzuki_ATL","Francisco Cervelli_PIT","Gorkys Hernandez_SF","Arismendy Alcantara_CIN","Ronald Torreyes_NYY","Jorge Mateo_NYY","Jhonny Peralta_BOS","Jack Reinheimer_ARI","Jarrett Parker_SF","Christian Arroyo_SF","Tyler Wade_NYY","Dustin Fowler_NYY","Jace Peterson_ATL","Micah Johnson_ATL","Pablo Sandoval_SF","Ji-Man Choi_NYY","Jesse Winker_CIN","Garrett Cooper_NYY","Gleyber Torres_NYY","Danny Valencia_SEA","Leonys Martin_SEA","Brock Holt_BOS","Mike Zunino_SEA","Ildemaro Vargas_ARI","Rio Ruiz_ATL","Dawel Lugo_ARI","Domingo Leyba_ARI","Travis Demeritte_ATL","Jose Osuna_PIT","Mac Williamson_SF","Danny Espinosa_SEA","Rafael Devers_BOS","Jeff Mathis_ARI","Nick Hundley_SF","Joe Panik_SF","Kelby Tomlinson_SF","Tucker Barnhart_CIN","Jarrod Dyson_SEA","Mitch Haniger_SEA","Steve Selsky_BOS","Marco Hernandez_BOS","Taylor Motter_SEA","Elias Diaz_PIT","Sandy Leon_BOS","Deven Marrero_BOS","Aaron Hill_SF","Danny Ortiz_PIT","Kevin Newman_PIT","Kyle Higashioka_NYY","Jose Peraza_CIN","Patrick Kivlehan_CIN","Phillip Ervin_CIN","Josh Rutledge_BOS","Sam Travis_BOS","Guillermo Heredia_SEA","Christian Walker_ARI","Socrates Brito_ARI","Conor Gillaspie_SF","Devin Mesoraco_CIN","Austin Romine_NYY","Carlos Ruiz_SEA","Shawn O'Malley_SEA","Christian Vazquez_BOS","Dansby Swanson_ATL","Justin Ruggiano_SF","Boog Powell_SEA","Michael Morse_SF","John Jaso_PIT","Phil Gosselin_PIT","Chris Bostick_PIT","Tuffy Gosewisch_SEA","Sean Rodriguez_ATL","Emilio Bonifacio_ATL","Ronald Acuna_ATL","Tim Federowicz_SF","Gift Ngoepe_PIT","Jacob Stallings_PIT","Jae-gyun Hwang_SF","Nick Senzel_CIN","Daniel Vogelbach_SEA","Kyle Lewis_SEA","Lane Adams_ATL","Chris Marrero_SF","Max Moroff_PIT","Stuart Turner_CIN","DJ Peterson_SEA","Tzu-Wei Lin_BOS","Tyler Smith_SEA","Chris Stewart_PIT","Austin Slater_SF","Miguel Gomez_SF","Ryder Jones_SF","Orlando Calixte_SF","John Bormann_PIT"
24.8803272450533,0,0,0,0,0,0,0,0,5.77043269230769,10.4976470588235,35.5671717171717,0,0,0,0,0,0,0,0,24.6294642857143,8.34920634920635,0,53.2098245614035,0,0,0,0,-7.5,0,0,0,-8.83333333333333,0,0,0,0,0,0,22.9547872340426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.40465465465465,0,0,0,0,0,22.5,-24,0,0,0,0,0,4.31428571428571,0,0,0,0,0,0,0,0,0,0,0,0,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,-1.27822580645161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74943977591036,0,0,0,0,0,-16.3502304147465,0,67.0288515406162,0,0,0,0,0,11.9825174825175,7.11282051282051,0,0,0,0,0,0,0,0,11.2177822177822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64832535885167,0,0,0,0,0,0,0,0,0,0,18.4027777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.88563829787234,0,0,0,0,0,0,0,0,0,0,0,0,7.82570422535211,98.4393939393939,0,0,0,0,0,0,0,10.2439516129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56666666666667,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20.0445614035088,0,0,0,0,19.2508474576271,0,0,0,0,0,6.165625,0,0,0,0,0,0,50.5543403964457,0,0,0,0,0,0,0,0,-2.33498964803313,0,0,0,0,0,0,0,2.48745519713262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0600985221675,-2.67239555790587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1025641025641,0,0,17.6561561561562,-9.24596774193548,0,0,0,0,0,0,0,-5.6797385620915,-23.1428571428571,0,0,0,0,0,0,0,0,-5.76923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.8444444444444,0,0,0,0,0,0,0
0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.1261347348304,0,0,0,0,0,0,0,0,0,10.1035940803383,0,0,0,0,0,0,3.82792207792208,8.26411290322581,0,0,0,0,0,3.42996254681648,-1.25208125208125,0,0,-11.4857142857143,0,0,0,0,0,0,0,56.5916666666667,0,0,0,0,0,8.10432330827068,0,0,0,0,0,0,23.6261904761905,0,0,0,0,0,0,0,0,0,0,0,-2.19032258064516,0,0,0,0,0,0,0,0,0,0,0,-0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45316455696203,0,0,0,0,0,0,0,24.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.01540616246499,0,0,0,0,-0.252982456140351,0,17.9191176470588,0,0,0,0,0,0,0,0,0,0,0,43.9738037957765,0,-7.26314484126984,0,0,0,0,0,0,0,0,11.3767006802721,0,0,0,0,0,0,0,5.64357482813326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3879746835443,0,0,0,0,0,0,0,0,0,0,14.4746008708273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03418803418803,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92150537634409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42857142857143,0,0,0,0,-10.8014705882353,0,0,0,0,0
-23.1,0,0,0,0,0,0,0,0,14.5,25.7,-12.6666666666667,0,0,0,0,0,0,0,0,-4.7,3.25,0,-7.5,0,0,0,0,10.3,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.349531116794544,0,0,0,0,6.67636171337916,0,-9.58181818181818,0,0,0,0,0,0,0,0,0,0,0,-7.26314484126984,0,48.1605633802817,0,0,0,0,0,0,0,0,-2.11948790896159,0,0,0,0,0,0,0,-9.53434343434343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.53146853146853,0,0,0,0,0,0,0,0,0,0,-10.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.41190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18589743589744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.23913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.875,0,0,0,0,7.88235294117647,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.07913165266106,0,0,0,0,0,18.6060096153846,0,11.9825174825175,0,0,0,0,0,57.8565826330532,8.69817073170732,0,0,0,0,0,0,0,0,22.5178155178155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.7009657009657,0,0,0,0,0,0,0,0,0,0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8001700680272,0,0,0,0,0,0,0,0,0,0,0,0,13.1156773211568,48.9181818181818,0,0,0,0,0,0,0,-0.282795698924731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1666666666667,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.2372802960222,0,0,0,0,0,-0.970899470899471,0,7.11282051282051,0,0,0,0,0,8.69817073170732,133.931544865865,0,0,0,0,0,0,0,0,22.2871794871795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.53170731707317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.8472906403941,0,0,0,0,0,0,0,0,0,0,0,0,-8.73529411764706,-28.5,0,0,0,0,0,0,0,12.3529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8.1969696969697,0,0,0,0,0,0,0,0,-7.68181818181818,-14.9772727272727,-29.9,0,0,0,0,0,0,0,0,-9.02380952380952,-0.00909090909090909,0,-8.83333333333333,0,0,0,0,-5,0,0,0,72.7307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,-14.1666666666667,0,0,0,0,0,-2.33333333333333,0,0,0,0,0,0,24.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.6478991596639,0,0,0,0,0,0,0,-0.890635680109364,0,0,0,0,0,1.34179197994987,8.31012658227848,12.5672316384181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50532724505327,3.03205128205128,0,-16.5071390798519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12211668928087,6.03510204081633,0,0,12.7444831591173,0,0,0,0,0,0,0,0,0,0,0,0,11.0247058823529,0,0,0,0,0,22.7012987012987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0
0,0,0,0,0,0,0,11.8750376392653,0,0,0,0,5.8968253968254,0,0,0,0,0,10.6283255086072,0,0,0,0,0,0,-2.33498964803313,0,0,0,0,0,0,0,0,50.5077872465472,0,0,0,0,0,0,0,5.70566286215979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5666666666667,8.02650103519669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151515151515152,0,0,18.0720092915215,22.4308712121212,0,0,0,0,0,0,0,10.3733333333333,35.25,0,0,0,0,0,0,0,0,-1.51219512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.1666666666667,0,0,0,0,0,0,0
0,-2.82857142857143,5.44715447154472,-18.1308677098151,0,-22.5111111111111,0,0,0,0,0,0,0,0,-17.3567251461988,0,0,14.9333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.749494949495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3333333333333,-7.45098039215686,0,0,0,0,0,17.1470588235294,7.68627450980392,0,0,-10.7389112903226,0,0,0,0,0,9.42342342342342,-5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52205882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1035940803383,0,0,0,0,0,0,0,0,0,105.119191919192,0,0,0,0,0,0,27.0461538461538,7.60833333333333,0,0,0,0,0,40.622621564482,4.6859756097561,0,0,147.5,0,0,0,0,0,0,0,34.9393939393939,0,0,0,0,0,29.6613300492611,0,0,0,0,0,0,11.9889705882353,0,0,0,0,0,0,0,0,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0,0,7.20952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9747899159664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66102591221576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.377151799687,0,0,0,0,0,0,0,11.9464646464646,0,0,0,0,0,0,0,0,0,5.41129807692308,0,0,0,0,0,0,0,0,14.3351020408163,0,0,0,0,0,0,13.9923802612482,0,0,0,0,0,2.97297297297297,0,0,0,0,0,-7,0.455840455840456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26785714285714,0,0,0,10.7134502923977,15.6881355932203,16.6666666666667,0,0,0,0,0,0,0,0,0,-6.03333333333333,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,-6.4,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.375,0,0,0,0,0,0,65.1666666666667,0,0,5,0
0,0,0,0,0,0,0,0,1.44811320754717,0,0,0,0,-1.22612244897959,0,22.7,0,0,0,0,0,0,0,0,0,0,0,11.3767006802721,0,-2.11948790896159,0,0,0,0,0,0,0,0,53.1996753246753,0,0,0,0,0,0,0,10.5845410628019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4886877828054,0,0,0,0,0,0,0,0,0,0,10.7754010695187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.15,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,6.81818181818182,0,0,0,0,0
-2.30434782608696,0,0,0,0,0,0,0,0,17.0280487804878,1.68556005398111,19.9857954545455,0,0,0,0,0,0,0,0,7.90420819490587,2.78017718715393,0,22.9547872340426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.4248979591837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428571428571429,0,0,0,0,0,-15,4.5,0,0,0,0,0,6.64619883040936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,11.3602941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16470588235294,0,0,0,0,0,6.34722222222222,0,11.2177822177822,0,0,0,0,0,22.5178155178155,22.2871794871795,0,0,0,0,0,0,0,0,56.1647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.26435406698565,0,0,0,0,0,0,0,0,0,0,-6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132978723404255,0,0,0,0,0,0,0,0,0,0,0,0,10.8146879756469,10.7,0,0,0,0,0,0,0,16.0501893939394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.890635680109364,0,0,0,0,0,0,0,59.1130713712911,0,0,0,0,0,13.2450819672131,7.72990063233966,6.29561078794289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7324324324324,17.3653846153846,0,9.06818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867494824016563,9.72163120567376,0,0,20.6156462585034,0,0,0,0,0,0,0,0,0,0,0,0,-2.77337858220211,0,0,0,0,0,-2.02333333333333,0,0,0,0,0,0,0,0,0,-1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0
0,0,0,0,0,0,0,10.0481081081081,0,0,0,0,2.20338983050847,0,0,0,0,0,14.3829326923077,0,0,0,0,0,0,2.48745519713262,0,0,0,0,0,0,0,0,5.70566286215979,0,0,0,0,0,0,0,53.0068352699932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02241666666667,3.49564772145417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98181818181818,0,0,8.60084033613445,20.8920634920635,0,0,0,0,0,0,0,-7.35930735930736,56.2361111111111,0,0,0,0,0,0,0,0,7.97560975609756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1333333333333,0,0,0,0,0,0,0
0,0,0,0,0,0,-6.74750830564784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82792207792208,0,0,0,0,0,0,0,0,0,27.0461538461538,0,0,0,0,0,0,46.7425907425907,-8.44973544973545,0,0,0,0,0,3.11022311022311,-3.32440476190476,0,0,-2.31034482758621,0,0,0,0,0,0,0,-11.9090909090909,0,0,0,0,0,8.17261904761905,0,0,0,0,0,0,7.2735632183908,0,0,0,0,0,0,0,0,0,0,0,1.004329004329,0,0,0,0,0,0,0,0,0,0,0,11.467032967033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81057692307692,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7.9010989010989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26411290322581,0,0,0,0,0,0,0,0,0,7.60833333333333,0,0,0,0,0,0,-8.44973544973545,32.9602272727273,0,0,0,0,0,4.74301075268817,4.58374384236453,0,0,0,0,0,0,0,0,0,0,14.2777777777778,0,0,0,0,0,8.26904761904762,0,0,0,0,0,0,-2.71153846153846,0,0,0,0,0,0,0,0,0,0,0,-1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.92292490118577,0,0,0,0,0,0,0,-12.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16835994194485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9464646464646,0,0,0,0,0,0,0,56.1305361305361,0,0,0,0,0,0,0,0,0,8.13095238095238,0,0,0,0,0,0,0,0,23.0847176079734,0,0,0,0,0,0,5.18269230769231,0,0,0,0,0,-0.316666666666667,0,0,0,0,0,23.8,-7.92424242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8194444444444,0,0,0,-3.025,14.8508771929825,-34.3333333333333,0,0,0,0,0,0,0,0,0,-15.3214285714286,0,0,0,0,0,0,0,0,0,0,0,16.4,0,0,0,0,0,0,-6.46428571428571,0,0,0,0,0,0,0,0,0,0,0,0,-7.40476190476191,0,0,0,0,19.6,0,0,0,0,0,0,13.6842105263158,-49,-6,19.9,0
0,0,0,0,0,0,0,0,10.75625,0,0,0,0,-5.86586791350088,0,-1.1875,0,0,0,0,0,0,0,0,0,0,0,5.64357482813326,0,-9.53434343434343,0,0,0,0,0,0,0,0,10.5845410628019,0,0,0,0,0,0,0,28.8294889190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40322580645161,0,0,0,0,0,0,0,0,0,0,5.34843205574913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2549019607843,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59941520467836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0833333333333,0,0,0,0,3.70909090909091,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34179197994987,0,0,0,0,0,0,0,13.2450819672131,0,0,0,0,0,52.711895070104,3.3812003968254,8.32879105520615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.387174833635814,8.43333333333333,0,7.50897435897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0806938159879,2.58924731182796,0,0,6.13076923076923,0,0,0,0,0,0,0,0,0,0,0,0,6.98837209302326,0,0,0,0,0,3.89473684210526,0,0,0,0,0,0,0,0,0,3.03333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31012658227848,0,0,0,0,0,0,0,7.72990063233966,0,0,0,0,0,3.3812003968254,48.9639200998752,5.02370500438982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.96802986043492,1.90384615384615,0,16.5479323308271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37706237424547,6.87536231884058,0,0,-1.15217391304348,0,0,0,0,0,0,0,0,0,0,0,0,6.46296296296296,0,0,0,0,0,1.97435897435897,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5672316384181,0,0,0,0,0,0,0,6.29561078794289,0,0,0,0,0,8.32879105520615,5.02370500438982,53.4691511387164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11951348492861,0,0,8.03488372093023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02457912457912,13.1296296296296,0,0,5.50980392156863,0,0,0,0,0,0,0,0,0,0,0,0,2.16618357487923,0,0,0,0,0,7.2421052631579,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3333333333333,0,0,0,0,0,0
0,0,0,0,0,0,0.197647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42996254681648,0,0,0,0,0,0,0,0,0,40.622621564482,0,0,0,0,0,0,3.11022311022311,4.74301075268817,0,0,0,0,0,37.8349206349206,8.51572112098428,0,0,1.69411764705882,0,0,0,0,0,0,0,3.83333333333333,0,0,0,0,0,14.4597402597403,0,0,0,0,0,0,13.152380952381,0,0,0,0,0,0,0,0,0,0,0,4.9741935483871,0,0,0,0,0,0,0,0,0,0,0,-1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.70679320679321,0,0,0,0,0,0,0,7.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
