"Charlie Blackmon_COL","Nolan Arenado_COL","Paul Goldschmidt_ARI","Mike Trout_LAA","DJ LeMahieu_COL","Mark Reynolds_COL","Cesar Hernandez_PHI","JD Martinez_ARI","Ian Desmond_COL","Gerardo Parra_COL","Odubel Herrera_PHI","Albert Pujols_LAA","Andrelton Simmons_LAA","David Dahl_COL","Gregor Blanco_ARI","AJ Pollock_ARI","Aaron Altherr_PHI","Cameron Rupp_PHI","Nick Williams_PHI","Jake Lamb_ARI","Jonathan Lucroy_COL","Brandon Belt_SF","Daniel Nava_PHI","Tommy Joseph_PHI","Freddy Galvis_PHI","Raimel Tapia_COL","Mike Tauchman_COL","Trevor Story_COL","Pat Valaika_COL","Carlos Gonzalez_COL","Hyun Soo Kim_PHI","Roman Quinn_PHI","Rhys Hoskins_PHI","Ben Revere_LAA","Yonder Alonso_OAK","Maikel Franco_PHI","Rajai Davis_OAK","Cameron Maybin_LAA","Stephen Cardullo_COL","Yasmany Tomas_ARI","Chris Carter_OAK","Matt Joyce_OAK","CJ Cron_LAA","Dustin Garneau_COL","Buster Posey_SF","Chris Owings_ARI","Yunel Escobar_LAA","Khris Davis_OAK","Tom Murphy_COL","Scott Kingery_PHI","Hunter Pence_SF","Jed Lowrie_OAK","Jefry Marte_LAA","Ryon Healy_OAK","Brock Stassi_PHI","Andrew Knapp_PHI","Jordan Patterson_COL","Nick Hundley_SF","Marcus Semien_OAK","David Peralta_ARI","Daniel Descalso_ARI","Nick Franklin_LAA","Chad Pinder_OAK","Cameron Perkins_PHI","Pablo Sandoval_SF","Rey Fuentes_ARI","Tony Wolters_COL","Jorge Alfaro_PHI","Chris Iannetta_ARI","Chris Herrmann_ARI","Jeremy Hazelbaker_ARI","Christian Walker_ARI","Nick Ahmed_ARI","Ketel Marte_ARI","Alexi Amarista_COL","Joe Panik_SF","Ryan Hanigan_COL","Cristhian Adames_COL","Denard Span_SF","Adam Rosales_ARI","Jarrett Parker_SF","Brandon Drury_ARI","Socrates Brito_ARI","Christian Arroyo_SF","Kole Calhoun_LAA","Jeff Mathis_ARI","Gorkys Hernandez_SF","Brandon Crawford_SF","Kelby Tomlinson_SF","Mac Williamson_SF","Josh Phegley_OAK","Luis Valbuena_LAA","Joey Wendle_OAK","David Fletcher_LAA","Andres Blanco_PHI","Ty Kelly_PHI","Martin Maldonado_LAA","Jake Smolinski_OAK","Ryan LaMarre_OAK","Nolan Fontana_LAA","Dustin Fowler_OAK","Aaron Hill_SF","Mark Canha_OAK","Conor Gillaspie_SF","Juan Graterol_LAA","Carlos Perez_LAA","Bruce Maxwell_OAK","Justin Ruggiano_SF","Cliff Pennington_LAA","Michael Morse_SF","Matt Chapman_OAK","Tim Federowicz_SF","Eric Young_LAA","Shane Robinson_LAA","Jaff Decker_OAK","Ryan Lavarnway_OAK","Ramon Flores_LAA","Kaleb Cowart_LAA","Jaycob Brugman_OAK","Renato Nunez_OAK","Matt Olson_OAK","Franklin Barreto_OAK","Emilio Bonifacio_ARI","Chris Marrero_SF","Carlos Moncrief_SF","Ildemaro Vargas_ARI","Jack Reinheimer_ARI","Austin Slater_SF","Miguel Gomez_SF","Dawel Lugo_ARI","Domingo Leyba_ARI","Ryder Jones_SF","Orlando Calixte_SF","Jae-gyun Hwang_SF"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,19.7122507122507,0,0,0,0,0,0,0,8.12311265969802,1.2415780141844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5340136054422,0,0,0,-0.104761904761905,0,0,0,0,10.906432748538,0,0,0,7.26813655761024,0,0,0,0,0,2.80952380952381,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99477351916376,0,0,0,0,0,0,3.86693548387097,0,0,0,0,-2.11008403361345,0,0,0,0,0,0,0,0.151515151515152,0,0,0,8,0,0,0,-7.92857142857143,0,0,0,0,10.8809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.6778481012658,0,3.38989898989899,0,0,0,0,4.63022774327122,0,0,0,0,0,-7.14815447710185,0,0,0,10.3190639269406,0,16.3792756539235,0,0,0,0,1.68181818181818,0,0,0,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4117647058824,0,0,0,0,0,0,0,0,0,0,0,-16.0909090909091,0,0,0,-11.8304843304843,0,0,0,-10.0281385281385,0,0,0,-3.90909090909091,4,0,0,7.08333333333333,0,-15,64.8809523809524,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.15528846153846,0,0,0,1.79715256008359,0,0,0,0,0,9.12657342657343,5.15454545454545,16.3297101449275,0,0,0,8.69310344827586,1.16279069767442,5.95711086226204,0,0,0,0,0,0,0,0,0,0,49.7854423292273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8090909090909,1.28719512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.86666666666667,1.78571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38989898989899,0,52.075956284153,0,0,0,0,1.30487804878049,0,0,0,0,0,-6.85904416212946,0,0,0,8.73019480519481,0,5.23434343434343,0,0,0,0,3.62770562770563,0,0,0,2.18833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.586842105263158,0,0,0,0,0,0,0,0,0,0,0,-16.1923076923077,0,0,0,25.3571428571429,0,0,0,-0.974264705882353,0,0,0,20,-23,0,0,19.030303030303,0,12.0833333333333,-12.2666666666667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,12.2674253200569,0,0,0,0,0,0,0,10.4032258064516,15.4526854219949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104761904761905,0,0,0,78.4325051759834,0,0,0,0,5.73099415204678,0,0,0,9.51415094339623,0,0,0,0,0,7.28458498023715,0,0,0,0,0,0,0,0,2.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9009324009324,0,0,0,0,0,0,9.81507823613087,0,0,0,0,3.58076225045372,0,0,-13.4166666666667,0,0,0,0,1.61818181818182,0,0,0,18.9333333333333,0,0,0,15.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.4,14.05,0,0,2.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.25,0,-7.66666666666667,0,0,0,0,0,0,0,0,16.8,0,0,0,0,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.50769230769231,0,0,0,0,0,0,0,0,0,0,0,30.4,-9.7037037037037,0,0,0,6.59084084084084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.85,0,0,0,0,0,20.1966966966967,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5897435897436,14.9333333333333,0,0,0,0,0,0,0,-6.60897435897436,-24.2857142857143,0,0,-15.140522875817,0,0,0,0,0,0,0,0,16.8123123123123,0,0,0,15.9833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63022774327122,0,1.30487804878049,0,0,0,0,48.0753164556962,0,0,0,0,0,0.490175438596491,0,0,0,-1.93095149944465,0,3.71509054325956,0,0,0,0,0.133333333333333,0,0,0,1.91501976284585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89766081871345,0,0,0,0,0,0,0,0,0,0,0,34.3777777777778,0,0,0,6.25230769230769,0,0,0,-13.12,0,0,0,9.3,-16,0,0,7.41269841269841,0,14.0666666666667,34.4464285714286,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,12.0665024630542,0,0,0,0,0,0,0,-5.38731060606061,16.8563300142248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.906432748538,0,0,0,5.73099415204678,0,0,0,0,33.7260458839406,0,0,0,9.24603174603175,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.174688057041,0,0,0,0,0,0,-4.75555555555556,0,0,0,0,-1,0,0,0,0,0,0,0,-2.45238095238095,0,0,0,10.8333333333333,0,0,0,37.9305555555556,-4.4,0,0,0,44.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.21428571428571,-2.2,0,0,3.81904761904762,2.06593406593407,0,0,54.5714285714286,-1.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.37179487179487,-7,-2.86363636363636,0,0,0,0,0,0,0,0,15.7,0,0,0,0,21.2958333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34208860759494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4848938826467,0,0,0,0,0,13.4918588873813,0,0,0,0,0,0,20.9558823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02017771195853,0,0,9.26693989071038,0,3.85,0,0,8.03418803418803,0,0,4.86,5.31164383561644,20.4318181818182,2,0,0,0,0,0,0,0,0,0,0,0,7.08181818181818,0,-16.9333333333333,0,0,0,4.65151515151515,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,39.4105263157895,10.5,0,0,-4.4,-13.3,4.44230769230769
0,0,6.58456790123457,0,0,0,0,-13,0,0,0,0,0,0,16.0529100529101,-7.1869918699187,0,0,0,-8.09122807017544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1966966966967,0,0,0,0,0,59.1891853126793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593169398907104,9.11948790896159,0,0,0,0,0,0,0,5.81527093596059,-1.49569892473118,-12.5,0,-3.43230769230769,4,0,0,0,0,0,0,0,4.46626984126984,0,0,0,-0.22972972972973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.09579180509413,0,0,0,0,0,0,0,7.87621621621622,-1.35531135531136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26813655761024,0,0,0,9.51415094339623,0,0,0,0,9.24603174603175,0,0,0,35.0251582278481,0,0,0,0,0,12.7789473684211,0,0,0,0,0,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4519298245614,0,0,0,0,0,0,-2.51693404634581,0,0,0,0,-0.331750339213026,0,0,0,0,0,0,0,1.46666666666667,0,0,0,14.4655797101449,0,0,0,3.23320158102767,5.6,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.14815447710185,0,-6.85904416212946,0,0,0,0,0.490175438596491,0,0,0,0,0,59.5368421052632,0,0,0,-0.108934169278997,0,-2.80660251269714,0,0,0,0,-7.53325123152709,0,0,0,8.45714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10215053763441,0,0,0,0,0,0,0,10,0,0,0,-1.14619883040936,0,0,0,2.71693121693122,0,0,0,14.7538461538462,0,0,0,-5.1474358974359,30,0,0,-7.55698924731183,0,-45.8888888888889,-6.90277777777778,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7363184079602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4918588873813,0,0,0,0,0,39.8752563226247,0,0,0,0,0,0,16.8399209486166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5562996031746,0,0,19.3036734693878,0,5.375,0,0,-6.59340659340659,0,0,1.71934460887949,7.61718293395675,7.90909090909091,0,0,0,0,0,0,0,0,0,0,0,0,-4.11818181818182,0,2.1,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8392857142857,0,0,0,18.6815789473684,-49,0,0,-3,7,-0.863636363636364
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3190639269406,0,8.73019480519481,0,0,0,0,-1.93095149944465,0,0,0,0,0,-0.108934169278997,0,0,0,46.394171046345,0,20.7309726711725,0,0,0,0,21.9642857142857,0,0,0,6.78409090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11384615384615,0,0,0,0,0,0,0,17,0,0,0,-6.71345029239766,0,0,0,14.2892307692308,0,0,0,-5.74923076923077,0,0,0,-5.80128205128205,12.6666666666667,0,0,9.7473544973545,0,-5.78571428571429,-5.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,13.5281385281385,0,0,0,0,0,0,0,0.285714285714286,15.1481481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80952380952381,0,0,0,7.28458498023715,0,0,0,0,65,0,0,0,12.7789473684211,0,0,0,0,0,33.2103174603175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30461538461538,0,0,0,0,0,0,-4.4,0,0,0,0,15.6688311688312,0,0,0,0,0,0,0,2.5,0,0,0,2.33333333333333,0,0,0,9.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3792756539235,0,5.23434343434343,0,0,0,0,3.71509054325956,0,0,0,0,0,-2.80660251269714,0,0,0,20.7309726711725,0,70.1665445665446,0,0,0,0,11.6878306878307,0,0,0,-7.17792792792793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45057471264368,0,0,0,0,0,0,0,-2,0,0,0,-0.644736842105263,0,0,0,5.70158102766798,0,0,0,9.52380952380952,0,0,0,7.3525641025641,2.66666666666667,0,0,2.48005698005698,0,-29.2545454545455,-13,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-13.7555555555556,0,0,0,6.53636363636364,0,0,0,0,0,2.5,-1,0,0,0,0,-6.86666666666667,2.66666666666667,1.28787878787879,0,0,0,0,0,0,0,0,0,0,12.8090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7878787878788,36.3571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-3.83620689655172,0,0,0,1.49471458773784,0,0,0,0,0,-1.96551724137931,0,-4.03846153846154,0,0,0,12.7418300653595,0.60960960960961,3.67878787878788,0,0,0,0,0,0,0,0,0,0,1.28719512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3571428571429,29.2252525252525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348484848484849,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9558823529412,0,0,0,0,0,16.8399209486166,0,0,0,0,0,0,37.9264112903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08404558404558,0,0,-3.76470588235294,0,76.5,0,0,5.5,0,0,5.91544117647059,-3.11413043478261,20.6071428571429,9,0,0,0,0,0,0,0,0,0,0,0,5.5,0,-0.1,0,0,0,-1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.1666666666667,0,0,0,16.5892857142857,0,0,0,0,28,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68181818181818,0,3.62770562770563,0,0,0,0,0.133333333333333,0,0,0,0,0,-7.53325123152709,0,0,0,21.9642857142857,0,11.6878306878307,0,0,0,0,53.3290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.55,0,0,0,0,0,0,0,0,0,0,0,-9.83333333333333,0,0,0,19.5625,0,0,0,-28.4848484848485,0,0,0,0,12.5,0,0,-6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,17.7947056645687,0,0,0,0,-13,0,0,0,0,0,0,5.75724637681159,14.349358974359,0,0,0,22.333904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5897435897436,0,0,0,0,0,0.593169398907104,0,0,0,0,0,0,0,0,0,0,0,0,0,67.49333999334,-18.6724358974359,0,0,0,0,0,0,0,15.6296296296296,43.8048433048433,36.4166666666667,0,4.97368421052632,-3.71428571428571,0,0,0,0,0,-22.5,0,29.8554644808743,0,0,0,-5.86631016042781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7.33950046253469,0,0,0,0,52.8,0,0,0,0,0,0,-13.5263157894737,-6.29210526315789,0,0,0,-18.2286585365854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9333333333333,0,0,0,0,0,9.11948790896159,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.6724358974359,42.1044897959184,0,0,0,0,0,0,0,16.2941176470588,7,13.3333333333333,0,-7.45098039215686,11.1785714285714,0,0,0,0,0,0,0,-8.91800356506239,0,0,0,8.0921052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-4.66666666666667,0,0,0,0,0,0,0,-2.33333333333333,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2.83333333333333,0,0,0,0,0,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,0,0,0,0,0,0,-5.95,0,0,0,0,-3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0,2.18833333333333,0,0,0,0,1.91501976284585,0,0,0,0,0,8.45714285714286,0,0,0,6.78409090909091,0,-7.17792792792793,0,0,0,0,0,0,0,0,51.6021021021021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4967320261438,0,0,0,0,0,0,0,0,0,0,0,6.82222222222222,0,0,0,1.2,0,0,0,4.83333333333333,0,0,0,6.15,0,0,0,10.2555555555556,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.7967532467532,-3.89727463312369,0,0,-2.4477503628447,11.2330612244898,0,0,-6.47660098522168,0.295362903225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.78571428571429,0,0.510144927536232,-6.6,3.25909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3615288220551,0,0,0,0,0,0,0,5.69871794871795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
